,OBJECTID,Join_Count,TARGET_FID,plotid,longitude,latitude,shape,size_m,sample_points,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Water>irrigation ditch,grass,Water>rivers/stream,Impervious Surface (no building),Wetlands,Water>lake/ponded/container,cultivated vegetation,Bare Ground,Building,Trees_CanopyCover,unknown,bush/scrub,shadow,shape.1,shape.2,shape.3,shape.4,shape.5,shape.6,shape.7,shape.8,shape_12_13_14_15_16_17_18_19_2,Water>treated pool,shape_12_13_14_15_16_17_18_19_3,shape_12_13_14_15_16_17_18_19_4,shape_12_13_14_15_16_17_18_19_5,shape_12_13_14_15_16_17_18_19_6,shape_12_13_14_15_16_17_18_19_7,shape_12_13_14_15_16_17_18_19_8,shape_12_13_14_15_16_17_18_19_9,shape_12_13_14_15_16_17_18_1_10,shape_12_13_14_15_16_17_18_1_11,shape_12_13_14_15_16_17_18_1_12,plotid 1,center_lon 1,center_lat 1,shape 1,size_m 1,sample_points 1,flagged 1,flagged_reason 1,confidence 1,collection_time 1,analysis_duration 1,common_securewatch_date 1,total_securewatch_dates 1,Land_Cover_Elements_Water_irr_1,grass 1,Land_Cover_Elements_Water_riv_1,Land_Cover_Elements_Impervious1,Wetlands 1,Land_Cover_Elements_Water_lake1,Land_Cover_Elements_cultivated1,Land_Cover_Elements_Bare_Grou_1,Building 1,Land_Cover_Elements_Trees_Can_1,unknown 1,Land_Cover_Elements_bush_scrub_,shadow 1,shape 1.1,shape 1.2,shape 1.3,shape 1.4,shape 1.5,shape 1.6,shape 1.7,shape 1.8,shape_12_13_14_15_16_17_18_1_13,Land_Cover_Elements_Water_tre_1,shape_12_13_14_15_16_17_18_1_14,shape_12_13_14_15_16_17_18_1_15,shape_12_13_14_15_16_17_18_1_16,shape_12_13_14_15_16_17_18_1_17,shape_12_13_14_15_16_17_18_1_18,shape_12_13_14_15_16_17_18_1_19,shape_12_13_14_15_16_17_18_1_20,shape_12_13_14_15_16_17_18_1_21,shape_12_13_14_15_16_17_18_1_22,shape_12_13_14_15_16_17_18_1_23,x,y,Median Income,Min Distance,AOI,Average Income
362,363,1,363,5529,-97.97715982,30.32781886,,100,100,0,,95,22-06-2022 18:30,96.8 secs,,0,0,0,0,0,,0,0,13,0,87,0,0,0,,,,,,,,,,0,,,,,,,,,,,5529,-97.97715982,30.32781886,,100,100,0,,95,22-06-2022 18:30,96.8 secs,,0,0,0,0,0,,0,0,13,0,87,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.97715982,30.32781886,118410,2597.09163,55,118410
363,364,1,364,5530,-97.97715982,30.33231546,,100,100,0,,95,22-06-2022 18:36,365.4 secs,,0,0,34,0,3,,0,0,16,2,42,0,0,3,,,,,,,,,,0,,,,,,,,,,,5530,-97.97715982,30.33231546,,100,100,0,,95,22-06-2022 18:36,365.4 secs,,0,0,34,0,3,,0,0,16,2,42,0,0,3,,,,,,,,,,0,,,,,,,,,,,-97.97715982,30.33231546,118410,3041.076443,55,118410
364,365,1,365,5531,-97.97195126,30.30983245,,100,100,0,,97,22-06-2022 18:38,86.8 secs,,0,0,5,0,0,,0,0,62,0,32,0,0,1,,,,,,,,,,0,,,,,,,,,,,5531,-97.97195126,30.30983245,,100,100,0,,97,22-06-2022 18:38,86.8 secs,,0,0,5,0,0,,0,0,62,0,32,0,0,1,,,,,,,,,,0,,,,,,,,,,,-97.97195126,30.30983245,118410,820.5898734,55,118410
365,366,1,366,5532,-97.97195126,30.31432905,,100,100,0,,90,22-06-2022 18:43,283.5 secs,,0,0,17,0,0,,0,0,34,0,49,0,0,0,,,,,,,,,,0,,,,,,,,,,,5532,-97.97195126,30.31432905,,100,100,0,,90,22-06-2022 18:43,283.5 secs,,0,0,17,0,0,,0,0,34,0,49,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.97195126,30.31432905,118410,1090.313723,55,118410
366,367,1,367,5533,-97.97195126,30.31882565,,100,100,0,,95,22-06-2022 18:46,198.2 secs,,0,0,34,0,13,,0,0,0,3,44,0,0,6,,,,,,,,,,0,,,,,,,,,,,5533,-97.97195126,30.31882565,,100,100,0,,95,22-06-2022 18:46,198.2 secs,,0,0,34,0,13,,0,0,0,3,44,0,0,6,,,,,,,,,,0,,,,,,,,,,,-97.97195126,30.31882565,118410,1483.634521,55,118410
367,368,1,368,5534,-97.97195126,30.32332226,,100,100,0,,95,22-06-2022 18:51,285.7 secs,,0,0,31,0,34,,0,0,8,12,13,0,0,2,,,,,,,,,,0,,,,,,,,,,,5534,-97.97195126,30.32332226,,100,100,0,,95,22-06-2022 18:51,285.7 secs,,0,0,31,0,34,,0,0,8,12,13,0,0,2,,,,,,,,,,0,,,,,,,,,,,-97.97195126,30.32332226,118410,1926.274853,55,118410
368,369,1,369,5535,-97.97195126,30.32781886,,100,100,0,,95,22-06-2022 18:53,125.1 secs,,0,0,18,0,10,,0,0,1,0,71,0,0,0,,,,,,,,,,0,,,,,,,,,,,5535,-97.97195126,30.32781886,,100,100,0,,95,22-06-2022 18:53,125.1 secs,,0,0,18,0,10,,0,0,1,0,71,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.97195126,30.32781886,118410,2390.997403,55,118410
369,370,1,370,5536,-97.97195126,30.33231546,,100,100,0,,95,22-06-2022 18:56,30.1 secs,,0,0,7,0,81,,0,0,0,0,0,0,0,12,,,,,,,,,,0,,,,,,,,,,,5536,-97.97195126,30.33231546,,100,100,0,,95,22-06-2022 18:56,30.1 secs,,0,0,7,0,81,,0,0,0,0,0,0,0,12,,,,,,,,,,0,,,,,,,,,,,-97.97195126,30.33231546,118410,2867.085023,55,118410
370,371,1,371,5000,-97.75686264,30.4101341,,100,100,0,,100,22-06-2022 19:17,596.5 secs,,0,0,0,0,0,,0,0,2,0,98,0,0,0,,,,,,,,,,0,,,,,,,,,,,5000,-97.75686264,30.4101341,,100,100,0,,100,22-06-2022 19:17,596.5 secs,,0,0,0,0,0,,0,0,2,0,98,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.75686264,30.4101341,88758,736.2298987,50,85173.54054
371,372,1,372,5001,-97.76989591,30.39889259,,100,100,0,,100,22-06-2022 19:32,897.2 secs,,0,0,11,0,0,,0,0,2,0,87,0,0,0,,,,,,,,,,0,,,,,,,,,,,5001,-97.76989591,30.39889259,,100,100,0,,100,22-06-2022 19:32,897.2 secs,,0,0,11,0,0,,0,0,2,0,87,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.76989591,30.39889259,81445,2281.247009,50,85173.54054
372,373,1,373,5002,-97.76989591,30.40338919,,100,100,0,,100,27-06-2022 22:27,442460.1 secs,,0,0,0,0,0,,0,0,0,0,100,0,0,0,,,,,,,,,,0,,,,,,,,,,,5002,-97.76989591,30.40338919,,100,100,0,,100,27-06-2022 22:27,442460.1 secs,,0,0,0,0,0,,0,0,0,0,100,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.76989591,30.40338919,88758,2029.998136,50,85173.54054
373,374,1,374,5003,-97.76989591,30.4078858,,100,100,0,,100,27-06-2022 23:08,2441.8 secs,,0,0,34,0,20,,0,0,2,5,37,0,2,0,,,,,,,,,,0,,,,,,,,,,,5003,-97.76989591,30.4078858,,100,100,0,,100,27-06-2022 23:08,2441.8 secs,,0,0,34,0,20,,0,0,2,5,37,0,2,0,,,,,,,,,,0,,,,,,,,,,,-97.76989591,30.4078858,88758,1704.404738,50,85173.54054
374,375,1,375,5004,-97.76989591,30.4123824,,100,100,0,,100,27-06-2022 23:14,337.2 secs,,0,0,9,0,20,,0,0,0,25,42,0,3,1,,,,,,,,,,0,,,,,,,,,,,5004,-97.76989591,30.4123824,,100,100,0,,100,27-06-2022 23:14,337.2 secs,,0,0,9,0,20,,0,0,0,25,42,0,3,1,,,,,,,,,,0,,,,,,,,,,,-97.76989591,30.4123824,88758,1478.541847,50,85173.54054
375,376,1,376,5005,-97.76989591,30.416879,,100,100,0,,100,27-06-2022 23:16,140.4 secs,,0,0,2,0,6,,0,0,1,12,79,0,0,0,,,,,,,,,,0,,,,,,,,,,,5005,-97.76989591,30.416879,,100,100,0,,100,27-06-2022 23:16,140.4 secs,,0,0,2,0,6,,0,0,1,12,79,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.76989591,30.416879,88758,1401.485516,50,85173.54054
376,377,1,377,5006,-97.76989591,30.4213756,,100,100,0,,100,27-06-2022 23:20,223.8 secs,,0,0,3,0,14,,0,0,0,10,64,0,1,8,,,,,,,,,,0,,,,,,,,,,,5006,-97.76989591,30.4213756,,100,100,0,,100,27-06-2022 23:20,223.8 secs,,0,0,3,0,14,,0,0,0,10,64,0,1,8,,,,,,,,,,0,,,,,,,,,,,-97.76989591,30.4213756,88758,1496.403525,50,85173.54054
377,378,1,378,5007,-97.7646826,30.39889259,,100,100,0,,100,27-06-2022 23:22,118.9 secs,,0,0,5,0,9,,0,0,1,13,72,0,0,0,,,,,,,,,,0,,,,,,,,,,,5007,-97.7646826,30.39889259,,100,100,0,,100,27-06-2022 23:22,118.9 secs,,0,0,5,0,9,,0,0,1,13,72,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7646826,30.39889259,81445,2016.697099,50,85173.54054
378,379,1,379,5008,-97.7646826,30.40338919,,100,100,0,,100,27-06-2022 23:26,184.6 secs,,0,0,58,0,13,,0,0,12,0,17,0,0,0,,,,,,,,,,0,,,,,,,,,,,5008,-97.7646826,30.40338919,,100,100,0,,100,27-06-2022 23:26,184.6 secs,,0,0,58,0,13,,0,0,12,0,17,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7646826,30.40338919,88758,1722.755361,50,85173.54054
379,380,1,380,5009,-97.7646826,30.4078858,,100,100,0,,100,27-06-2022 23:29,184.8 secs,,0,0,1,0,7,,0,0,1,22,61,0,0,7,,,,,,,,,,1,,,,,,,,,,,5009,-97.7646826,30.4078858,,100,100,0,,100,27-06-2022 23:29,184.8 secs,,0,0,1,0,7,,0,0,1,22,61,0,0,7,,,,,,,,,,1,,,,,,,,,,,-97.7646826,30.4078858,88758,1323.647217,50,85173.54054
380,381,1,381,5010,-97.7646826,30.4123824,,100,100,0,,100,27-06-2022 23:32,156.7 secs,,0,0,3,0,4,,0,0,1,14,74,0,2,0,,,,,,,,,,2,,,,,,,,,,,5010,-97.7646826,30.4123824,,100,100,0,,100,27-06-2022 23:32,156.7 secs,,0,0,3,0,4,,0,0,1,14,74,0,2,0,,,,,,,,,,2,,,,,,,,,,,-97.7646826,30.4123824,88758,1016.457221,50,85173.54054
381,382,1,382,5011,-97.7646826,30.416879,,100,100,0,,100,01-07-2022 07:35,288182.5 secs,,0,0,5,0,8,,0,0,0,24,58,0,0,3,,,,,,,,,,2,,,,,,,,,,,5011,-97.7646826,30.416879,,100,100,0,,100,01-07-2022 07:35,288182.5 secs,,0,0,5,0,8,,0,0,0,24,58,0,0,3,,,,,,,,,,2,,,,,,,,,,,-97.7646826,30.416879,88758,900.7295876,50,85173.54054
382,383,1,383,5012,-97.7646826,30.4213756,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5012,-97.7646826,30.4213756,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7646826,30.4213756,88758,1042.318811,50,85173.54054
383,384,1,384,5013,-97.7594693,30.39889259,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5013,-97.7594693,30.39889259,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7594693,30.39889259,81445,1852.595693,50,85173.54054
384,385,1,385,5014,-97.7594693,30.40338919,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5014,-97.7594693,30.40338919,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7594693,30.40338919,88758,1522.086276,50,85173.54054
385,386,1,386,5015,-97.7594693,30.4078858,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5015,-97.7594693,30.4078858,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7594693,30.4078858,88758,1049.253255,50,85173.54054
386,387,1,387,5016,-97.7594693,30.4123824,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5016,-97.7594693,30.4123824,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7594693,30.4123824,88758,618.1468791,50,85173.54054
387,388,1,388,5017,-97.7594693,30.416879,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5017,-97.7594693,30.416879,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7594693,30.416879,88758,400.3297611,50,85173.54054
388,389,1,389,5018,-97.7594693,30.4213756,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5018,-97.7594693,30.4213756,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7594693,30.4213756,88758,659.8548934,50,85173.54054
389,390,1,390,5019,-97.75425599,30.39889259,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5019,-97.75425599,30.39889259,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.75425599,30.39889259,66397,1729.001319,50,85173.54054
390,391,1,391,5020,-97.75425599,30.40338919,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5020,-97.75425599,30.40338919,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.75425599,30.40338919,88758,1472.233584,50,85173.54054
391,392,1,392,5021,-97.75425599,30.4078858,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5021,-97.75425599,30.4078858,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.75425599,30.4078858,88758,975.532843,50,85173.54054
392,393,1,393,5022,-97.75425599,30.4123824,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5022,-97.75425599,30.4123824,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.75425599,30.4123824,88758,482.5394713,50,85173.54054
393,394,1,394,5023,-97.75425599,30.416879,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5023,-97.75425599,30.416879,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.75425599,30.416879,88758,104.9263418,50,85173.54054
394,395,1,395,5024,-97.75425599,30.4213756,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5024,-97.75425599,30.4213756,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.75425599,30.4213756,88758,534.9401302,50,85173.54054
395,396,1,396,5025,-97.74904268,30.39889259,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5025,-97.74904268,30.39889259,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74904268,30.39889259,66397,1326.26197,50,85173.54054
396,397,1,397,5026,-97.74904268,30.40338919,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5026,-97.74904268,30.40338919,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74904268,30.40338919,88758,1587.470645,50,85173.54054
397,398,1,398,5027,-97.74904268,30.4078858,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5027,-97.74904268,30.4078858,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74904268,30.4078858,88758,1142.033052,50,85173.54054
398,399,1,399,5028,-97.74904268,30.4123824,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5028,-97.74904268,30.4123824,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74904268,30.4123824,88758,765.1165565,50,85173.54054
399,400,1,400,5029,-97.74904268,30.416879,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5029,-97.74904268,30.416879,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74904268,30.416879,88758,602.9530488,50,85173.54054
400,401,1,401,5030,-97.74904268,30.4213756,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5030,-97.74904268,30.4213756,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74904268,30.4213756,88758,799.1793426,50,85173.54054
401,402,1,402,5031,-97.74382937,30.39889259,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5031,-97.74382937,30.39889259,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74382937,30.39889259,66397,1015.144033,50,85173.54054
402,403,1,403,5032,-97.74382937,30.40338919,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5032,-97.74382937,30.40338919,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74382937,30.40338919,66397,1473.99582,50,85173.54054
403,404,1,404,5033,-97.74382937,30.4078858,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5033,-97.74382937,30.4078858,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74382937,30.4078858,88758,1469.237177,50,85173.54054
404,405,1,405,5034,-97.74382937,30.4123824,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5034,-97.74382937,30.4123824,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74382937,30.4123824,88758,1199.909403,50,85173.54054
405,406,1,406,5035,-97.74382937,30.416879,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5035,-97.74382937,30.416879,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74382937,30.416879,78137,1004.54509,50,85173.54054
406,407,1,407,5036,-97.74382937,30.4213756,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,5036,-97.74382937,30.4213756,,100,100,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74382937,30.4213756,78137,652.1444933,50,85173.54054
407,408,1,408,3000,-97.76262403,30.50039046,,100,100,0,,100,23-06-2022 16:38,75878.7 secs,,0,0,17,0,33,,0,0,0,24,20,0,0,6,,,,,,,,,,0,,,,,,,,,,,3000,-97.76262403,30.50039046,,100,100,0,,100,23-06-2022 16:38,75878.7 secs,,0,0,17,0,33,,0,0,0,24,20,0,0,6,,,,,,,,,,0,,,,,,,,,,,-97.76262403,30.50039046,117987,1731.50697,30,197599.5811
408,409,1,409,3001,-97.77566937,30.48914895,,100,100,0,,100,23-06-2022 16:46,499.8 secs,,0,0,0,0,0,,0,0,0,0,68,0,25,7,,,,,,,,,,0,,,,,,,,,,,3001,-97.77566937,30.48914895,,100,100,0,,100,23-06-2022 16:46,499.8 secs,,0,0,0,0,0,,0,0,0,0,68,0,25,7,,,,,,,,,,0,,,,,,,,,,,-97.77566937,30.48914895,61777,414.1303829,30,197599.5811
409,410,1,410,3002,-97.77566937,30.49364555,,100,100,0,,100,23-06-2022 16:50,242.8 secs,,0,0,12,0,78,,0,0,0,0,9,0,0,1,,,,,,,,,,0,,,,,,,,,,,3002,-97.77566937,30.49364555,,100,100,0,,100,23-06-2022 16:50,242.8 secs,,0,0,12,0,78,,0,0,0,0,9,0,0,1,,,,,,,,,,0,,,,,,,,,,,-97.77566937,30.49364555,61777,672.0449571,30,197599.5811
410,411,1,411,3003,-97.77566937,30.49814215,,100,100,0,,100,23-06-2022 16:53,182.3 secs,,0,0,25,0,69,,0,2,0,0,3,0,0,1,,,,,,,,,,0,,,,,,,,,,,3003,-97.77566937,30.49814215,,100,100,0,,100,23-06-2022 16:53,182.3 secs,,0,0,25,0,69,,0,2,0,0,3,0,0,1,,,,,,,,,,0,,,,,,,,,,,-97.77566937,30.49814215,61777,1108.504911,30,197599.5811
411,412,1,412,3004,-97.77566937,30.50263876,,100,100,0,,98,23-06-2022 16:59,334.4 secs,,0,0,36,0,7,,0,0,5,0,16,0,33,3,,,,,,,,,,0,,,,,,,,,,,3004,-97.77566937,30.50263876,,100,100,0,,98,23-06-2022 16:59,334.4 secs,,0,0,36,0,7,,0,0,5,0,16,0,33,3,,,,,,,,,,0,,,,,,,,,,,-97.77566937,30.50263876,61777,1582.063376,30,197599.5811
412,413,1,413,3005,-97.77566937,30.50713536,,100,100,0,,100,23-06-2022 17:03,278.8 secs,,0,0,0,0,43,,0,0,2,0,28,0,22,5,,,,,,,,,,0,,,,,,,,,,,3005,-97.77566937,30.50713536,,100,100,0,,100,23-06-2022 17:03,278.8 secs,,0,0,0,0,43,,0,0,2,0,28,0,22,5,,,,,,,,,,0,,,,,,,,,,,-97.77566937,30.50713536,61777,2067.380942,30,197599.5811
413,414,1,414,3006,-97.77566937,30.51163196,,100,100,0,,95,23-06-2022 17:05,134.6 secs,,0,0,0,0,0,,0,0,0,0,81,0,19,0,,,,,,,,,,0,,,,,,,,,,,3006,-97.77566937,30.51163196,,100,100,0,,95,23-06-2022 17:05,134.6 secs,,0,0,0,0,0,,0,0,0,0,81,0,19,0,,,,,,,,,,0,,,,,,,,,,,-97.77566937,30.51163196,61777,2557.773395,30,197599.5811
414,415,1,415,3007,-97.77045123,30.48914895,,100,100,0,,100,23-06-2022 18:20,4450.0 secs,,0,0,8,0,19,,0,1,0,32,38,1,0,1,,,,,,,,,,0,,,,,,,,,,,3007,-97.77045123,30.48914895,,100,100,0,,100,23-06-2022 18:20,4450.0 secs,,0,0,8,0,19,,0,1,0,32,38,1,0,1,,,,,,,,,,0,,,,,,,,,,,-97.77045123,30.48914895,61777,914.4552375,30,197599.5811
415,416,1,416,3008,-97.77045123,30.49364555,,100,100,0,,100,23-06-2022 18:29,547.5 secs,,0,0,11,0,17,,0,2,0,34,30,0,0,6,,,,,,,,,,0,,,,,,,,,,,3008,-97.77045123,30.49364555,,100,100,0,,100,23-06-2022 18:29,547.5 secs,,0,0,11,0,17,,0,2,0,34,30,0,0,6,,,,,,,,,,0,,,,,,,,,,,-97.77045123,30.49364555,61777,1056.569102,30,197599.5811
416,417,1,417,3009,-97.77045123,30.49814215,,100,100,0,,95,30-06-2022 19:01,606757.5 secs,,0,0,6,0,18,,0,0,0,35,27,1,0,13,,,,,,,,,,0,,,,,,,,,,,3009,-97.77045123,30.49814215,,100,100,0,,95,30-06-2022 19:01,606757.5 secs,,0,0,6,0,18,,0,0,0,35,27,1,0,13,,,,,,,,,,0,,,,,,,,,,,-97.77045123,30.49814215,61777,1376.025586,30,197599.5811
417,418,1,418,3010,-97.77045123,30.50263876,,100,100,0,,98,30-06-2022 19:08,368.6 secs,,0,0,36,0,31,,0,1,2,7,15,1,3,1,,,,,,,,,,3,,,,,,,,,,,3010,-97.77045123,30.50263876,,100,100,0,,98,30-06-2022 19:08,368.6 secs,,0,0,36,0,31,,0,1,2,7,15,1,3,1,,,,,,,,,,3,,,,,,,,,,,-97.77045123,30.50263876,61777,1779.763252,30,197599.5811
418,419,1,419,3011,-97.77045123,30.50713536,,100,100,0,,100,30-06-2022 19:11,205.5 secs,,0,0,0,40,0,,0,0,5,0,0,0,55,0,,,,,,,,,,0,,,,,,,,,,,3011,-97.77045123,30.50713536,,100,100,0,,100,30-06-2022 19:11,205.5 secs,,0,0,0,40,0,,0,0,5,0,0,0,55,0,,,,,,,,,,0,,,,,,,,,,,-97.77045123,30.50713536,61777,2222.31098,30,197599.5811
419,420,1,420,3012,-97.77045123,30.51163196,,100,100,0,,100,30-06-2022 19:20,509.4 secs,,0,0,6,0,44,,0,1,0,38,8,0,0,3,,,,,,,,,,0,,,,,,,,,,,3012,-97.77045123,30.51163196,,100,100,0,,100,30-06-2022 19:20,509.4 secs,,0,0,6,0,44,,0,1,0,38,8,0,0,3,,,,,,,,,,0,,,,,,,,,,,-97.77045123,30.51163196,61777,2684.543965,30,197599.5811
420,421,1,421,3013,-97.76523309,30.48914895,,100,100,0,,100,30-06-2022 19:38,1123.4 secs,,0,0,3,0,11,,0,0,0,0,33,0,49,4,,,,,,,,,,0,,,,,,,,,,,3013,-97.76523309,30.48914895,,100,100,0,,100,30-06-2022 19:38,1123.4 secs,,0,0,3,0,11,,0,0,0,0,33,0,49,4,,,,,,,,,,0,,,,,,,,,,,-97.76523309,30.48914895,61777,1415.252309,30,197599.5811
421,422,1,422,3014,-97.76523309,30.49364555,,100,100,0,,100,30-06-2022 23:35,14199.8 secs,,0,0,6,0,16,,0,0,0,14,34,0,21,8,,,,,,,,,,1,,,,,,,,,,,3014,-97.76523309,30.49364555,,100,100,0,,100,30-06-2022 23:35,14199.8 secs,,0,0,6,0,16,,0,0,0,14,34,0,21,8,,,,,,,,,,1,,,,,,,,,,,-97.76523309,30.49364555,61777,1510.958418,30,197599.5811
422,423,1,423,3015,-97.76523309,30.49814215,,100,100,0,,100,01-07-2022 00:41,3949.6 secs,,0,0,26,0,30,,0,3,0,8,19,0,0,5,,,,,,,,,,9,,,,,,,,,,,3015,-97.76523309,30.49814215,,100,100,0,,100,01-07-2022 00:41,3949.6 secs,,0,0,26,0,30,,0,3,0,8,19,0,0,5,,,,,,,,,,9,,,,,,,,,,,-97.76523309,30.49814215,61777,1749.299813,30,197599.5811
