OBJECTID,Join_Count,TARGET_FID,plotid,center_lon,center_lat,shape,size_m,sample_points,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Water>irrigation ditch,grass,Water>rivers/stream,Impervious Surface (no building),Wetlands,Water>lake/ponded/container,cultivated vegetation,Bare Ground,Building,Trees_CanopyCover,unknown,bush/scrub,shadow,shape,shape,shape,shape,shape,shape,shape,shape,shape_12_13_14_15_16_17_18_19_2,Water>treated pool,shape_12_13_14_15_16_17_18_19_3,shape_12_13_14_15_16_17_18_19_4,shape_12_13_14_15_16_17_18_19_5,shape_12_13_14_15_16_17_18_19_6,shape_12_13_14_15_16_17_18_19_7,shape_12_13_14_15_16_17_18_19_8,shape_12_13_14_15_16_17_18_19_9,shape_12_13_14_15_16_17_18_1_10,shape_12_13_14_15_16_17_18_1_11,shape_12_13_14_15_16_17_18_1_12,plotid 1,center_lon 1,center_lat 1,shape 1,size_m 1,sample_points 1,flagged 1,flagged_reason 1,confidence 1,collection_time 1,analysis_duration 1,common_securewatch_date 1,total_securewatch_dates 1,Land_Cover_Elements_Water_irr_1,grass 1,Land_Cover_Elements_Water_riv_1,Land_Cover_Elements_Impervious1,Wetlands 1,Land_Cover_Elements_Water_lake1,Land_Cover_Elements_cultivated1,Land_Cover_Elements_Bare_Grou_1,Building 1,Land_Cover_Elements_Trees_Can_1,unknown 1,Land_Cover_Elements_bush_scrub_,shadow 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape_12_13_14_15_16_17_18_1_13,Land_Cover_Elements_Water_tre_1,shape_12_13_14_15_16_17_18_1_14,shape_12_13_14_15_16_17_18_1_15,shape_12_13_14_15_16_17_18_1_16,shape_12_13_14_15_16_17_18_1_17,shape_12_13_14_15_16_17_18_1_18,shape_12_13_14_15_16_17_18_1_19,shape_12_13_14_15_16_17_18_1_20,shape_12_13_14_15_16_17_18_1_21,shape_12_13_14_15_16_17_18_1_22,shape_12_13_14_15_16_17_18_1_23,x,y
317,1,317,7420,-97.71832442,30.52958976,,100.00000000,100,false,,96,7/27/2022 7:54:00 PM,311.8 secs,,0,0,26.00000000,0,39.00000000,,0,0,4,22,9.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,7420,-97.71832442,30.52958976,,100.00000000,100,false,,96,7/27/2022 7:54:00 PM,311.8 secs,,0,0,26.00000000,0,39.00000000,,0,0,4,22,9.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7183244163501,30.529589760186
318,1,318,7421,-97.71832442,30.53408636,,100.00000000,100,false,,100,7/27/2022 7:58:00 PM,220.3 secs,,0,0,21.00000000,0,0.00000000,,0,0,14,0,64.00000000,0,1,0,,,,,,,,,,0,,,,,,,,,,,7421,-97.71832442,30.53408636,,100.00000000,100,false,,100,7/27/2022 7:58:00 PM,220.3 secs,,0,0,21.00000000,0,0.00000000,,0,0,14,0,64.00000000,0,1,0,,,,,,,,,,0,,,,,,,,,,,-97.7183244163501,30.534086361826
319,1,319,7422,-97.71832442,30.53858296,,100.00000000,100,false,,100,7/27/2022 8:05:00 PM,402.1 secs,,0,0,40.00000000,0,21.00000000,,0,1,0,34,4.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,7422,-97.71832442,30.53858296,,100.00000000,100,false,,100,7/27/2022 8:05:00 PM,402.1 secs,,0,0,40.00000000,0,21.00000000,,0,1,0,34,4.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7183244163501,30.5385829642224
320,1,320,7423,-97.71832442,30.54307957,,100.00000000,100,false,,100,7/27/2022 8:09:00 PM,274.8 secs,,0,0,69.00000000,0,0.00000000,,0,0,3,6,22.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,7423,-97.71832442,30.54307957,,100.00000000,100,false,,100,7/27/2022 8:09:00 PM,274.8 secs,,0,0,69.00000000,0,0.00000000,,0,0,3,6,22.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7183244163501,30.5430795657808
321,1,321,7424,-97.71832442,30.54757617,,100.00000000,100,false,,100,7/27/2022 8:15:00 PM,355.1 secs,,0,0,0.00000000,0,0.00000000,,0,0,42,0,56.00000000,0,2,0,,,,,,,,,,0,,,,,,,,,,,7424,-97.71832442,30.54757617,,100.00000000,100,false,,100,7/27/2022 8:15:00 PM,355.1 secs,,0,0,0.00000000,0,0.00000000,,0,0,42,0,56.00000000,0,2,0,,,,,,,,,,0,,,,,,,,,,,-97.7183244163501,30.547576167228
322,1,322,7425,-97.71310435,30.52509316,,100.00000000,100,false,,100,7/27/2022 11:06:00 PM,598.9 secs,,0,0,19.00000000,0,21.00000000,,0,0,0,29,31.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,7425,-97.71310435,30.52509316,,100.00000000,100,false,,100,7/27/2022 11:06:00 PM,598.9 secs,,0,0,19.00000000,0,21.00000000,,0,0,0,29,31.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7131043493532,30.5250931585756
323,1,323,7426,-97.71310435,30.52958976,,100.00000000,100,false,,100,7/27/2022 11:11:00 PM,262.5 secs,,0,0,5.00000000,0,6.00000000,,0,2,0,26,61.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,7426,-97.71310435,30.52958976,,100.00000000,100,false,,100,7/27/2022 11:11:00 PM,262.5 secs,,0,0,5.00000000,0,6.00000000,,0,2,0,26,61.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7131043493532,30.529589760186
324,1,324,7427,-97.71310435,30.53408636,,100.00000000,100,false,,100,7/27/2022 11:16:00 PM,338.3 secs,,0,0,42.00000000,0,13.00000000,,0,1,0,23,20.00000000,0,0,0,,,,,,,,,,1,,,,,,,,,,,7427,-97.71310435,30.53408636,,100.00000000,100,false,,100,7/27/2022 11:16:00 PM,338.3 secs,,0,0,42.00000000,0,13.00000000,,0,1,0,23,20.00000000,0,0,0,,,,,,,,,,1,,,,,,,,,,,-97.7131043493532,30.534086361826
325,1,325,7428,-97.71310435,30.53858296,,100.00000000,100,false,,100,7/27/2022 11:22:00 PM,338.9 secs,,0,0,68.00000000,0,0.00000000,,0,0,0,0,32.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,7428,-97.71310435,30.53858296,,100.00000000,100,false,,100,7/27/2022 11:22:00 PM,338.9 secs,,0,0,68.00000000,0,0.00000000,,0,0,0,0,32.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7131043493532,30.5385829642224
326,1,326,7429,-97.71310435,30.54307957,,100.00000000,100,false,,100,7/27/2022 11:27:00 PM,315.1 secs,,0,0,44.00000000,0,0.00000000,,0,0,0,0,56.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,7429,-97.71310435,30.54307957,,100.00000000,100,false,,100,7/27/2022 11:27:00 PM,315.1 secs,,0,0,44.00000000,0,0.00000000,,0,0,0,0,56.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7131043493532,30.5430795657808
327,1,327,7430,-97.71310435,30.54757617,,100.00000000,100,false,,98,7/27/2022 11:33:00 PM,336.5 secs,,0,0,81.00000000,0,0.00000000,,0,0,9,0,9.00000000,0,1,0,,,,,,,,,,0,,,,,,,,,,,7430,-97.71310435,30.54757617,,100.00000000,100,false,,98,7/27/2022 11:33:00 PM,336.5 secs,,0,0,81.00000000,0,0.00000000,,0,0,9,0,9.00000000,0,1,0,,,,,,,,,,0,,,,,,,,,,,-97.7131043493532,30.547576167228
328,1,328,7431,-97.70788428,30.52509316,,100.00000000,100,false,,100,7/27/2022 11:36:00 PM,197.4 secs,,0,0,7.00000000,0,14.00000000,,0,0,0,0,79.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,7431,-97.70788428,30.52509316,,100.00000000,100,false,,100,7/27/2022 11:36:00 PM,197.4 secs,,0,0,7.00000000,0,14.00000000,,0,0,0,0,79.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.707884281458,30.5250931585756
329,1,329,7432,-97.70788428,30.52958976,,100.00000000,100,false,,96,7/27/2022 11:42:00 PM,325.2 secs,,0,0,34.00000000,0,3.00000000,,0,0,0,13,50.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,7432,-97.70788428,30.52958976,,100.00000000,100,false,,96,7/27/2022 11:42:00 PM,325.2 secs,,0,0,34.00000000,0,3.00000000,,0,0,0,13,50.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.707884281458,30.529589760186
330,1,330,7433,-97.70788428,30.53408636,,100.00000000,100,false,,96,7/27/2022 11:47:00 PM,302.0 secs,,0,0,7.00000000,0,47.00000000,,0,2,0,13,30.00000000,0,0,0,,,,,,,,,,1,,,,,,,,,,,7433,-97.70788428,30.53408636,,100.00000000,100,false,,96,7/27/2022 11:47:00 PM,302.0 secs,,0,0,7.00000000,0,47.00000000,,0,2,0,13,30.00000000,0,0,0,,,,,,,,,,1,,,,,,,,,,,-97.707884281458,30.534086361826
331,1,331,7434,-97.70788428,30.53858296,,100.00000000,100,false,,100,7/27/2022 11:50:00 PM,194.1 secs,,0,0,6.00000000,0,4.00000000,,0,0,0,15,74.00000000,0,0,0,,,,,,,,,,1,,,,,,,,,,,7434,-97.70788428,30.53858296,,100.00000000,100,false,,100,7/27/2022 11:50:00 PM,194.1 secs,,0,0,6.00000000,0,4.00000000,,0,0,0,15,74.00000000,0,0,0,,,,,,,,,,1,,,,,,,,,,,-97.707884281458,30.5385829642224
332,1,332,7435,-97.70788428,30.54307957,,100.00000000,100,false,,100,7/27/2022 11:56:00 PM,358.0 secs,,0,0,24.00000000,0,19.00000000,,0,0,0,27,28.00000000,1,0,0,,,,,,,,,,1,,,,,,,,,,,7435,-97.70788428,30.54307957,,100.00000000,100,false,,100,7/27/2022 11:56:00 PM,358.0 secs,,0,0,24.00000000,0,19.00000000,,0,0,0,27,28.00000000,1,0,0,,,,,,,,,,1,,,,,,,,,,,-97.707884281458,30.5430795657808
333,1,333,7436,-97.70788428,30.54757617,,100.00000000,100,false,,100,7/27/2022 11:59:00 PM,158.8 secs,,0,0,7.00000000,0,0.00000000,,0,0,0,0,93.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,7436,-97.70788428,30.54757617,,100.00000000,100,false,,100,7/27/2022 11:59:00 PM,158.8 secs,,0,0,7.00000000,0,0.00000000,,0,0,0,0,93.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.707884281458,30.547576167228
334,1,334,5500,-97.98497267,30.32107395,,100.00000000,100,false,,100,6/22/2022 2:16:00 AM,726.9 secs,,0,0,27.00000000,0,17.00000000,,0,0,0,20,33.00000000,0,0,3,,,,,,,,,,0,,,,,,,,,,,5500,-97.98497267,30.32107395,,100.00000000,100,false,,100,6/22/2022 2:16:00 AM,726.9 secs,,0,0,27.00000000,0,17.00000000,,0,0,0,20,33.00000000,0,0,3,,,,,,,,,,0,,,,,,,,,,,-97.9849726734385,30.3210739542616
335,1,335,5501,-97.99799409,30.30983245,,100.00000000,100,false,,100,6/22/2022 2:24:00 AM,436.0 secs,,0,0,47.00000000,0,0.00000000,,0,0,0,0,52.00000000,0,0,1,,,,,,,,,,0,,,,,,,,,,,5501,-97.99799409,30.30983245,,100.00000000,100,false,,100,6/22/2022 2:24:00 AM,436.0 secs,,0,0,47.00000000,0,0.00000000,,0,0,0,0,52.00000000,0,0,1,,,,,,,,,,0,,,,,,,,,,,-97.9979940894517,30.309832450304
336,1,336,5502,-97.99799409,30.31432905,,100.00000000,100,false,,95,6/22/2022 2:28:00 AM,291.4 secs,,0,0,45.00000000,0,0.00000000,,0,0,0,0,55.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5502,-97.99799409,30.31432905,,100.00000000,100,false,,95,6/22/2022 2:28:00 AM,291.4 secs,,0,0,45.00000000,0,0.00000000,,0,0,0,0,55.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.9979940894517,30.3143290518559
337,1,337,5503,-97.99799409,30.31882565,,100.00000000,100,false,,90,6/22/2022 2:35:00 AM,389.9 secs,,0,0,6.00000000,0,24.00000000,,0,0,2,38,26.00000000,0,2,2,,,,,,,,,,0,,,,,,,,,,,5503,-97.99799409,30.31882565,,100.00000000,100,false,,90,6/22/2022 2:35:00 AM,389.9 secs,,0,0,6.00000000,0,24.00000000,,0,0,2,38,26.00000000,0,2,2,,,,,,,,,,0,,,,,,,,,,,-97.9979940894517,30.3188256533537
338,1,338,5504,-97.99799409,30.32332226,,100.00000000,100,false,,95,6/22/2022 2:41:00 AM,388.9 secs,,0,0,33.00000000,0,0.00000000,,0,0,0,0,67.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5504,-97.99799409,30.32332226,,100.00000000,100,false,,95,6/22/2022 2:41:00 AM,388.9 secs,,0,0,33.00000000,0,0.00000000,,0,0,0,0,67.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.9979940894517,30.3233222555262
339,1,339,5505,-97.99799409,30.32781886,,100.00000000,100,false,,95,6/22/2022 2:45:00 AM,211.1 secs,,0,0,24.00000000,0,0.00000000,,0,0,0,0,73.00000000,0,0,3,,,,,,,,,,0,,,,,,,,,,,5505,-97.99799409,30.32781886,,100.00000000,100,false,,95,6/22/2022 2:45:00 AM,211.1 secs,,0,0,24.00000000,0,0.00000000,,0,0,0,0,73.00000000,0,0,3,,,,,,,,,,0,,,,,,,,,,,-97.9979940894517,30.3278188575513
340,1,340,5506,-97.99799409,30.33231546,,100.00000000,100,false,,95,6/22/2022 2:49:00 AM,240.0 secs,,0,0,79.00000000,0,4.00000000,,0,0,2,2,12.00000000,0,0,1,,,,,,,,,,0,,,,,,,,,,,5506,-97.99799409,30.33231546,,100.00000000,100,false,,95,6/22/2022 2:49:00 AM,240.0 secs,,0,0,79.00000000,0,4.00000000,,0,0,2,2,12.00000000,0,0,1,,,,,,,,,,0,,,,,,,,,,,-97.9979940894517,30.3323154593824
341,1,341,5507,-97.99278552,30.30983245,,100.00000000,100,false,,95,6/22/2022 2:54:00 AM,326.0 secs,,0,0,59.00000000,0,28.00000000,,0,0,7,5,1.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5507,-97.99278552,30.30983245,,100.00000000,100,false,,95,6/22/2022 2:54:00 AM,326.0 secs,,0,0,59.00000000,0,28.00000000,,0,0,7,5,1.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.9927855226871,30.309832450304
342,1,342,5508,-97.99278552,30.31432905,,100.00000000,100,false,,95,6/22/2022 5:16:00 PM,260.0 secs,,0,0,22.00000000,0,33.00000000,,0,0,0,23,12.00000000,0,2,7,,,,,,,,,,1,,,,,,,,,,,5508,-97.99278552,30.31432905,,100.00000000,100,false,,95,6/22/2022 5:16:00 PM,260.0 secs,,0,0,22.00000000,0,33.00000000,,0,0,0,23,12.00000000,0,2,7,,,,,,,,,,1,,,,,,,,,,,-97.9927855226871,30.3143290518559
343,1,343,5509,-97.99278552,30.31882565,,100.00000000,100,false,,90,6/22/2022 5:20:00 PM,234.7 secs,,0,0,47.00000000,0,0.00000000,,0,0,0,0,45.00000000,0,6,2,,,,,,,,,,0,,,,,,,,,,,5509,-97.99278552,30.31882565,,100.00000000,100,false,,90,6/22/2022 5:20:00 PM,234.7 secs,,0,0,47.00000000,0,0.00000000,,0,0,0,0,45.00000000,0,6,2,,,,,,,,,,0,,,,,,,,,,,-97.9927855226871,30.3188256533537
344,1,344,5510,-97.99278552,30.32332226,,100.00000000,100,false,,95,6/22/2022 5:23:00 PM,229.8 secs,,0,0,31.00000000,0,12.00000000,,0,0,0,21,33.00000000,0,0,3,,,,,,,,,,0,,,,,,,,,,,5510,-97.99278552,30.32332226,,100.00000000,100,false,,95,6/22/2022 5:23:00 PM,229.8 secs,,0,0,31.00000000,0,12.00000000,,0,0,0,21,33.00000000,0,0,3,,,,,,,,,,0,,,,,,,,,,,-97.9927855226871,30.3233222555262
345,1,345,5511,-97.99278552,30.32781886,,100.00000000,100,false,,95,6/22/2022 5:27:00 PM,205.6 secs,,0,0,26.00000000,0,28.00000000,,0,0,9,9,25.00000000,0,0,3,,,,,,,,,,0,,,,,,,,,,,5511,-97.99278552,30.32781886,,100.00000000,100,false,,95,6/22/2022 5:27:00 PM,205.6 secs,,0,0,26.00000000,0,28.00000000,,0,0,9,9,25.00000000,0,0,3,,,,,,,,,,0,,,,,,,,,,,-97.9927855226871,30.3278188575513
346,1,346,5512,-97.99278552,30.33231546,,100.00000000,100,false,,95,6/22/2022 5:30:00 PM,196.1 secs,,0,0,1.00000000,0,3.00000000,,0,0,26,0,69.00000000,0,0,1,,,,,,,,,,0,,,,,,,,,,,5512,-97.99278552,30.33231546,,100.00000000,100,false,,95,6/22/2022 5:30:00 PM,196.1 secs,,0,0,1.00000000,0,3.00000000,,0,0,26,0,69.00000000,0,0,1,,,,,,,,,,0,,,,,,,,,,,-97.9927855226871,30.3323154593824
347,1,347,5513,-97.98757696,30.30983245,,100.00000000,100,false,,95,6/22/2022 5:34:00 PM,248.1 secs,,0,0,64.00000000,0,0.00000000,,0,0,0,0,34.00000000,0,0,2,,,,,,,,,,0,,,,,,,,,,,5513,-97.98757696,30.30983245,,100.00000000,100,false,,95,6/22/2022 5:34:00 PM,248.1 secs,,0,0,64.00000000,0,0.00000000,,0,0,0,0,34.00000000,0,0,2,,,,,,,,,,0,,,,,,,,,,,-97.9875769568208,30.309832450304
348,1,348,5514,-97.98757696,30.31432905,,100.00000000,100,false,,95,6/22/2022 5:48:00 PM,826.7 secs,,0,0,14.00000000,0,18.00000000,,0,0,6,23,37.00000000,0,0,2,,,,,,,,,,0,,,,,,,,,,,5514,-97.98757696,30.31432905,,100.00000000,100,false,,95,6/22/2022 5:48:00 PM,826.7 secs,,0,0,14.00000000,0,18.00000000,,0,0,6,23,37.00000000,0,0,2,,,,,,,,,,0,,,,,,,,,,,-97.9875769568208,30.3143290518559
349,1,349,5515,-97.98757696,30.31882565,,100.00000000,100,false,,97,6/22/2022 5:51:00 PM,173.1 secs,,0,0,26.00000000,0,34.00000000,,0,0,0,23,11.00000000,0,0,6,,,,,,,,,,0,,,,,,,,,,,5515,-97.98757696,30.31882565,,100.00000000,100,false,,97,6/22/2022 5:51:00 PM,173.1 secs,,0,0,26.00000000,0,34.00000000,,0,0,0,23,11.00000000,0,0,6,,,,,,,,,,0,,,,,,,,,,,-97.9875769568208,30.3188256533537
350,1,350,5516,-97.98757696,30.32332226,,100.00000000,100,false,,96,6/22/2022 5:54:00 PM,184.5 secs,,0,0,10.00000000,0,22.00000000,,0,0,1,34,26.00000000,0,0,7,,,,,,,,,,0,,,,,,,,,,,5516,-97.98757696,30.32332226,,100.00000000,100,false,,96,6/22/2022 5:54:00 PM,184.5 secs,,0,0,10.00000000,0,22.00000000,,0,0,1,34,26.00000000,0,0,7,,,,,,,,,,0,,,,,,,,,,,-97.9875769568208,30.3233222555262
351,1,351,5517,-97.98757696,30.32781886,,100.00000000,100,false,,97,6/22/2022 5:55:00 PM,90.4 secs,,0,0,0.00000000,0,1.00000000,,0,0,11,0,88.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5517,-97.98757696,30.32781886,,100.00000000,100,false,,97,6/22/2022 5:55:00 PM,90.4 secs,,0,0,0.00000000,0,1.00000000,,0,0,11,0,88.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.9875769568208,30.3278188575513
352,1,352,5518,-97.98757696,30.33231546,,100.00000000,100,false,,97,6/22/2022 5:58:00 PM,147.3 secs,,0,0,10.00000000,0,37.00000000,,0,0,18,4,29.00000000,0,0,2,,,,,,,,,,0,,,,,,,,,,,5518,-97.98757696,30.33231546,,100.00000000,100,false,,97,6/22/2022 5:58:00 PM,147.3 secs,,0,0,10.00000000,0,37.00000000,,0,0,18,4,29.00000000,0,0,2,,,,,,,,,,0,,,,,,,,,,,-97.9875769568208,30.3323154593824
353,1,353,5519,-97.98236839,30.30983245,,100.00000000,100,false,,97,6/22/2022 6:02:00 PM,272.7 secs,,0,0,13.00000000,0,16.00000000,,0,0,2,1,64.00000000,0,0,4,,,,,,,,,,0,,,,,,,,,,,5519,-97.98236839,30.30983245,,100.00000000,100,false,,97,6/22/2022 6:02:00 PM,272.7 secs,,0,0,13.00000000,0,16.00000000,,0,0,2,1,64.00000000,0,0,4,,,,,,,,,,0,,,,,,,,,,,-97.9823683909545,30.309832450304
354,1,354,5520,-97.98236839,30.31432905,,100.00000000,100,false,,97,6/22/2022 6:07:00 PM,275.8 secs,,0,0,11.00000000,0,23.00000000,,0,0,31,24,6.00000000,0,2,3,,,,,,,,,,0,,,,,,,,,,,5520,-97.98236839,30.31432905,,100.00000000,100,false,,97,6/22/2022 6:07:00 PM,275.8 secs,,0,0,11.00000000,0,23.00000000,,0,0,31,24,6.00000000,0,2,3,,,,,,,,,,0,,,,,,,,,,,-97.9823683909545,30.3143290518559
355,1,355,5521,-97.98236839,30.31882565,,100.00000000,100,false,,97,6/22/2022 6:08:00 PM,66.7 secs,,0,0,19.00000000,0,0.00000000,,0,0,0,0,78.00000000,0,0,3,,,,,,,,,,0,,,,,,,,,,,5521,-97.98236839,30.31882565,,100.00000000,100,false,,97,6/22/2022 6:08:00 PM,66.7 secs,,0,0,19.00000000,0,0.00000000,,0,0,0,0,78.00000000,0,0,3,,,,,,,,,,0,,,,,,,,,,,-97.9823683909545,30.3188256533537
356,1,356,5522,-97.98236839,30.32332226,,100.00000000,100,false,,100,6/22/2022 6:11:00 PM,170.2 secs,,0,0,8.00000000,0,0.00000000,,0,0,4,0,86.00000000,0,0,2,,,,,,,,,,0,,,,,,,,,,,5522,-97.98236839,30.32332226,,100.00000000,100,false,,100,6/22/2022 6:11:00 PM,170.2 secs,,0,0,8.00000000,0,0.00000000,,0,0,4,0,86.00000000,0,0,2,,,,,,,,,,0,,,,,,,,,,,-97.9823683909545,30.3233222555262
357,1,357,5523,-97.98236839,30.32781886,,100.00000000,100,false,,97,6/22/2022 6:15:00 PM,231.3 secs,,0,0,13.00000000,0,2.00000000,,0,0,32,0,52.00000000,0,0,1,,,,,,,,,,0,,,,,,,,,,,5523,-97.98236839,30.32781886,,100.00000000,100,false,,97,6/22/2022 6:15:00 PM,231.3 secs,,0,0,13.00000000,0,2.00000000,,0,0,32,0,52.00000000,0,0,1,,,,,,,,,,0,,,,,,,,,,,-97.9823683909545,30.3278188575513
358,1,358,5524,-97.98236839,30.33231546,,100.00000000,100,false,,97,6/22/2022 6:17:00 PM,127.2 secs,,0,0,28.00000000,0,13.00000000,,0,0,4,0,53.00000000,0,0,2,,,,,,,,,,0,,,,,,,,,,,5524,-97.98236839,30.33231546,,100.00000000,100,false,,97,6/22/2022 6:17:00 PM,127.2 secs,,0,0,28.00000000,0,13.00000000,,0,0,4,0,53.00000000,0,0,2,,,,,,,,,,0,,,,,,,,,,,-97.9823683909545,30.3323154593824
359,1,359,5525,-97.97715982,30.30983245,,100.00000000,100,false,,95,6/22/2022 6:19:00 PM,142.3 secs,,0,0,24.00000000,0,0.00000000,,0,0,0,0,69.00000000,0,0,7,,,,,,,,,,0,,,,,,,,,,,5525,-97.97715982,30.30983245,,100.00000000,100,false,,95,6/22/2022 6:19:00 PM,142.3 secs,,0,0,24.00000000,0,0.00000000,,0,0,0,0,69.00000000,0,0,7,,,,,,,,,,0,,,,,,,,,,,-97.9771598241899,30.309832450304
360,1,360,5526,-97.97715982,30.31432905,,100.00000000,100,false,,95,6/22/2022 6:21:00 PM,86.1 secs,,0,0,15.00000000,0,0.00000000,,0,0,3,0,82.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5526,-97.97715982,30.31432905,,100.00000000,100,false,,95,6/22/2022 6:21:00 PM,86.1 secs,,0,0,15.00000000,0,0.00000000,,0,0,3,0,82.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.9771598241899,30.3143290518559
361,1,361,5527,-97.97715982,30.31882565,,100.00000000,100,false,,97,6/22/2022 6:25:00 PM,239.0 secs,,0,0,15.00000000,0,23.00000000,,0,0,0,33,21.00000000,0,0,6,,,,,,,,,,2,,,,,,,,,,,5527,-97.97715982,30.31882565,,100.00000000,100,false,,97,6/22/2022 6:25:00 PM,239.0 secs,,0,0,15.00000000,0,23.00000000,,0,0,0,33,21.00000000,0,0,6,,,,,,,,,,2,,,,,,,,,,,-97.9771598241899,30.3188256533537
362,1,362,5528,-97.97715982,30.32332226,,100.00000000,100,false,,95,6/22/2022 6:29:00 PM,231.2 secs,,0,0,16.00000000,0,15.00000000,,0,0,0,28,35.00000000,0,0,5,,,,,,,,,,1,,,,,,,,,,,5528,-97.97715982,30.32332226,,100.00000000,100,false,,95,6/22/2022 6:29:00 PM,231.2 secs,,0,0,16.00000000,0,15.00000000,,0,0,0,28,35.00000000,0,0,5,,,,,,,,,,1,,,,,,,,,,,-97.9771598241899,30.3233222555262
363,1,363,5529,-97.97715982,30.32781886,,100.00000000,100,false,,95,6/22/2022 6:30:00 PM,96.8 secs,,0,0,0.00000000,0,0.00000000,,0,0,13,0,87.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5529,-97.97715982,30.32781886,,100.00000000,100,false,,95,6/22/2022 6:30:00 PM,96.8 secs,,0,0,0.00000000,0,0.00000000,,0,0,13,0,87.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.9771598241899,30.3278188575513
364,1,364,5530,-97.97715982,30.33231546,,100.00000000,100,false,,95,6/22/2022 6:36:00 PM,365.4 secs,,0,0,34.00000000,0,3.00000000,,0,0,16,2,42.00000000,0,0,3,,,,,,,,,,0,,,,,,,,,,,5530,-97.97715982,30.33231546,,100.00000000,100,false,,95,6/22/2022 6:36:00 PM,365.4 secs,,0,0,34.00000000,0,3.00000000,,0,0,16,2,42.00000000,0,0,3,,,,,,,,,,0,,,,,,,,,,,-97.9771598241899,30.3323154593824
365,1,365,5531,-97.97195126,30.30983245,,100.00000000,100,false,,97,6/22/2022 6:38:00 PM,86.8 secs,,0,0,5.00000000,0,0.00000000,,0,0,62,0,32.00000000,0,0,1,,,,,,,,,,0,,,,,,,,,,,5531,-97.97195126,30.30983245,,100.00000000,100,false,,97,6/22/2022 6:38:00 PM,86.8 secs,,0,0,5.00000000,0,0.00000000,,0,0,62,0,32.00000000,0,0,1,,,,,,,,,,0,,,,,,,,,,,-97.9719512583236,30.309832450304
366,1,366,5532,-97.97195126,30.31432905,,100.00000000,100,false,,90,6/22/2022 6:43:00 PM,283.5 secs,,0,0,17.00000000,0,0.00000000,,0,0,34,0,49.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5532,-97.97195126,30.31432905,,100.00000000,100,false,,90,6/22/2022 6:43:00 PM,283.5 secs,,0,0,17.00000000,0,0.00000000,,0,0,34,0,49.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.9719512583236,30.3143290518559
367,1,367,5533,-97.97195126,30.31882565,,100.00000000,100,false,,95,6/22/2022 6:46:00 PM,198.2 secs,,0,0,34.00000000,0,13.00000000,,0,0,0,3,44.00000000,0,0,6,,,,,,,,,,0,,,,,,,,,,,5533,-97.97195126,30.31882565,,100.00000000,100,false,,95,6/22/2022 6:46:00 PM,198.2 secs,,0,0,34.00000000,0,13.00000000,,0,0,0,3,44.00000000,0,0,6,,,,,,,,,,0,,,,,,,,,,,-97.9719512583236,30.3188256533537
